10_MIN_BLOCK,AGE_CODE,REGION,B_LOCATION_DESCRIPTION,BAND_NUM,BAND_SIZE_CODE,BAND_STATUS_CODE,BAND_TYPE_CODE,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BANDIT_LOCATION_ID,BIRD_STATUS,B_MARKER_LONG_DESC,COMMENTS,COORD_PRECISION,COUNTRY_CODE,DIRECTION_CODE,ERRORS_COMMENTS_DESC,EXTRA_INFO_CODE,FLYWAY_CODE,HOW_AGED_CODE,HOW_SEXED_CODE,LAT_10_MIN_BLK,LAT_DECIMAL_DEGREES,LOCATION_ID,LON_10_MIN_BLK,LON_DECIMAL_DEGREES,ORIGINAL_BAND,OTHER_BANDS,PERMIT_NUM,REMARKS,SEX_CODE,SPECIES_ID,SPECIES_NAME,STATE_CODE,BILL_HEIGHT,BILL_LENGTH,BILL_WIDTH,BIRD_WEIGHT,BLOOD_SAMPLE_TAKEN,CULMEN_LENGTH,FAT_SCORE,FEATHER_SAMPLE_TAKEN,GENETIC_SAMPLE_TAKEN,TAIL_LENGTH,TARSUS_LENGTH,WEIGHT_TIME,WING_CHORD,count
3551062,2,60,"8.5 mi WSW from Los Alamos(BNM), Sandoval County New Mexico, United States (Bandit ID: ALDR)",279043867,0A,0,41,8/3/16,3,8,2016,ALDR,3,,,0,US,0,,0,3,,,355,35.83806,302582,1062,-106.44639,279043867,,23440,,0,6560,Audubon's Warbler,35,,,,,,,,,,,,0:00:00,,1
3551062,2,60,"8.5 mi WSW from Los Alamos(BNM), Sandoval County New Mexico, United States (Bandit ID: ALDR)",279043869,0A,0,41,8/3/16,3,8,2016,ALDR,3,,,0,US,0,,0,3,,,355,35.83806,302582,1062,-106.44639,279043869,,23440,,0,6560,Audubon's Warbler,35,,,,,,,,,,,,0:00:00,,1
3551062,2,60,"8.5 mi WSW from Los Alamos(BNM), Sandoval County New Mexico, United States (Bandit ID: ALDR)",279043872,0A,0,41,8/3/16,3,8,2016,ALDR,3,,,0,US,0,,0,3,,,355,35.83806,302582,1062,-106.44639,279043872,,23440,,0,6560,Audubon's Warbler,35,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025237,0,0,41,10/15/16,15,10,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025237,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025238,0,0,41,10/15/16,15,10,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025238,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025240,0,0,41,10/15/16,15,10,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025240,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3311172,6,14,"Oceanside(Santa Margarita River on Camp Pendleton Marine Corp Base), San Diego County California, United States (Bandit ID: SR)",273030702,0,0,41,4/13/16,13,4,2016,SR,3,,,1,US,0,,0,4,PL,PL,331,33.275,259557,1172,-117.375,273030702,,22372,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3311172,1,14,"Oceanside(Santa Margarita River on Camp Pendleton Marine Corp Base), San Diego County California, United States (Bandit ID: SR)",273030703,0,0,41,4/13/16,13,4,2016,SR,3,,,1,US,0,,0,4,CC,PL,331,33.275,259557,1172,-117.375,273030703,,22372,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3311172,5,14,"Oceanside(Santa Margarita River on Camp Pendleton Marine Corp Base), San Diego County California, United States (Bandit ID: SR)",273030706,0,0,41,4/13/16,13,4,2016,SR,3,,,1,US,0,,0,4,CC,PL,331,33.275,259557,1172,-117.375,273030706,,22372,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,6,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025102,0,0,41,1/30/16,30,1,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025102,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,6,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025103,0,0,41,1/30/16,30,1,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025103,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,6,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025104,0,0,41,1/30/16,30,1,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025104,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,6,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025106,0,0,41,2/13/16,13,2,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025106,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,6,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",261025107,0,0,41,2/13/16,13,2,2016,ZUMA,3,,,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,261025107,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025116,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025116,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025117,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025117,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025120,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025120,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025121,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025121,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025122,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025122,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025123,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025123,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025124,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025124,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025125,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025125,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025126,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025126,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025127,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025127,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025128,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025128,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025129,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025129,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025130,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025130,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,6,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025131,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025131,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025132,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025132,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025133,0,0,41,3/9/16,9,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025133,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3451191,5,14,"14 mi WSW from Mettler(Wind Wolves Preserve - Willows), Kern County California, United States (Bandit ID: WWPW)",261025140,0,0,41,3/19/16,19,3,2016,WWPW,3,,,0,US,0,,0,4,,,345,34.95583,289683,1191,-119.18722,261025140,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3721215,5,14,"1.5 mi W from Milpitas(Coyote Creek Field Station, ~1.5 miles West of Milpitas), Santa Clara County California, United States (Bandit ID: CC01)",265007129,0,0,41,2/28/15,28,2,2015,CC01,5,,,10,US,0,,0,4,,,372,37.41667,232208,1215,-121.91667,265007129,,22109,"Injury type: Body; Gasping - ""clicking noise"", possible fluid in lungs/air sac. No obvious sign of injury to body. Did not fly upon release - ran very quickly into bushes.",0,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
2821091,1,48,"Yecora(San Nicolas, Sonora, MX), Sonora, Mexico (Bandit ID: SNSO)",278036550,0,0,41,2/2/16,2,2,2016,SNSO,3,,"Age modified, U to AHY per time of year -- db",0,MX,0,,0,7,,,282,28.42972,303561,1091,-109.18972,278036550,,20835,,0,6560,Audubon's Warbler,26,,,,,,,,,,,,0:00:00,,1
2821091,1,48,"Yecora(San Nicolas, Sonora, MX), Sonora, Mexico (Bandit ID: SNSO)",278036560,0,0,41,2/1/16,1,2,2016,SNSO,3,,"Age modified, U to AHY per time of year -- db",0,MX,0,,0,7,,,282,28.42972,303561,1091,-109.18972,278036560,,20835,,0,6560,Audubon's Warbler,26,,,,,,,,,,,,0:00:00,,1
3131093,5,6,"McNeal(Leslie Canyon NWR), Cochise County Arizona, United States (Bandit ID: LECA)",261032709,0,0,41,5/11/16,11,5,2016,LECA,3,,,1,US,0,,0,4,LP,,313,31.575,266755,1093,-109.50833,261032709,,23604,,5,6560,Audubon's Warbler,4,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006606,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006606,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006607,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006607,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006608,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006608,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006609,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006609,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006610,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006610,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006611,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006611,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006612,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006612,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006613,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006613,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006614,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006614,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006616,0,0,11,10/4/14,4,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006616,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006617,0,0,11,10/18/14,18,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006617,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006618,0,0,11,10/18/14,18,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006618,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006619,0,0,11,10/18/14,18,10,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006619,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3411185,2,14,"Thousand Oaks(Between Moorpa34d08m5rk Rd & Hwy 23, N of Avenida de Los Arboles, Thousand Oaks), Los Angeles County California, United States (Bandit ID: NOWO)",182006621,0,0,11,11/2/14,2,11,2014,NOWO,3,,M,0,US,0,,0,4,,,341,34.24,300359,1185,-118.85556,182006621,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006622,0,0,11,11/8/14,8,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006622,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006623,0,0,11,11/8/14,8,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006623,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006624,0,0,11,11/8/14,8,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006624,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006625,0,0,11,11/8/14,8,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006625,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006626,0,0,11,11/8/14,8,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006626,,22030,,0,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006627,0,0,11,11/8/14,8,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006627,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006628,0,0,11,11/8/14,8,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006628,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3411185,2,14,"Thousand Oaks(Between Moorpa34d08m5rk Rd & Hwy 23, N of Avenida de Los Arboles, Thousand Oaks), Los Angeles County California, United States (Bandit ID: NOWO)",182006631,0,0,11,11/11/14,11,11,2014,NOWO,3,,M,0,US,0,,0,4,,,341,34.24,300359,1185,-118.85556,182006631,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3411185,2,14,"Thousand Oaks(Between Moorpa34d08m5rk Rd & Hwy 23, N of Avenida de Los Arboles, Thousand Oaks), Los Angeles County California, United States (Bandit ID: NOWO)",182006632,0,0,11,11/11/14,11,11,2014,NOWO,3,,M,0,US,0,,0,4,,,341,34.24,300359,1185,-118.85556,182006632,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006633,0,0,11,11/15/14,15,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006633,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006634,0,0,11,11/15/14,15,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006634,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006635,0,0,11,11/15/14,15,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006635,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006639,0,0,11,11/22/14,22,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006639,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006640,0,0,11,11/22/14,22,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006640,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006641,0,0,11,11/29/14,29,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006641,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006642,0,0,11,11/29/14,29,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006642,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006643,0,0,11,11/29/14,29,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006643,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006645,0,0,11,11/29/14,29,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006645,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006646,0,0,11,11/29/14,29,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006646,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006647,0,0,11,11/29/14,29,11,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006647,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006648,0,0,11,12/13/14,13,12,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006648,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006649,0,0,11,12/13/14,13,12,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006649,,22030,,5,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,2,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006653,0,0,11,12/13/14,13,12,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006653,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006654,0,0,11,12/13/14,13,12,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006654,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
3401184,1,14,"7.5 mi W from Malibu(12 Km W of Malibu, Zuma Cyn trailhead), Los Angeles County California, United States (Bandit ID: ZUMA)",182006655,0,0,11,12/13/14,13,12,2014,ZUMA,3,,M,0,US,0,,0,4,,,340,34.03167,264532,1184,-118.81222,182006655,,22030,,4,6560,Audubon's Warbler,6,,,,,,,,,,,,0:00:00,,1
